"product_id","product_title","star_rating","review_date","review_headline","review_body","helpful_votes"
"B00MM2WA8O","Acer Aspire V3-572G-54S6 Gaming Laptop - 15.6"" WLED Backlit Screen, 4th Gen Intel Core i5-4210U (1.70GHz), 8GB DDR3L Memory, 1TB HDD, 2GB NVIDIA GeForce GT 840M Graphics, Windows 8.1","1","2015-03-02","HORRIBLE KEYBOARD","Spes are mediocre.  Enough to play my beloved leage of legends.As I'm typing this review, I will not go back to orret any of the spelling because I want the emphasize how bad some of the key responses are on the keyboard.  he &#34;c&#34; key is really unresponsive and some other keys have been giving me trouble such as the &#34;e&#34; , &#34;t&#34; , and &#34;n&#34; to name a few I have oticed. Are you annoyed of reading this review because of all the missig letters? Well that's how annoyed I am of this keyboard.  Pros -Good graphi specs, enough to play cs:go, leauge -Doesn't get too hot  ons -If you're a student who types many essays, try another computer. -turbo boost is a gimmick, I've loaded programs faster on my older laptop -my friends either think I can't spell or can't type when I'm messaging them  I will be stritly using thi computer as a gaming laptop. I'll have to switch between laptops just to write a paper.  Update 5/23/15 Absolutely the worst computer I have ever purchased. Buyer beware.","1"
"B00MM2WA8O","Acer Aspire V3-572G-54S6 Gaming Laptop - 15.6"" WLED Backlit Screen, 4th Gen Intel Core i5-4210U (1.70GHz), 8GB DDR3L Memory, 1TB HDD, 2GB NVIDIA GeForce GT 840M Graphics, Windows 8.1","5","2015-03-02","Exactly what was advertised","This laptop is exactly what I was looking for, we're able to watch movies and play games, connect to networks seamlessly, attach peripheral devices without issue.","0"
"B00OBQ5950","ASUS G751JT 17-Inch Gaming Laptop [2014 model]","5","2015-03-02","Five Stars","Great gamer PC.","0"
"B00J2XGIXE","Asus ROG G750JS-RS71 17-inch Gaming Laptop, (4th gen Intel Core i7) GeForce GTX 870M Graphics","5","2015-03-08","Five Stars","Good laptop for starters, can handle most games on ultra.","0"
"B00J0O05WA","Thermaltake MASSIVE SP Dual Built-in Speaker 140mm LED Fan Gaming Laptop Notebook Cooling Pad","5","2015-03-08","awesome","Awesome for the price. Works great at keeping laptop cool and has good sound.","0"
"B00K6ZIFFG","Lenovo Y50 15.6-Inch Touchscreen Gaming Laptop PC (Intel Core i7 2.4 GHz, 8GB DDR3 RAM, 1TB Hard Drive, Windows 8.1) - 59426255","5","2015-03-09","Great looking and great for gaming!","I love this laptop. The black aluminum is absolutely gorgeous and the specs are 2nd to none for the price.  People have complained about the screen, but I can verify the touch version looks really sharp.<br /><br />I've not had problems playing any games that I have thrown at it on high resolution.  It also runs fairly cool for having a dedicated graphics card.<br /><br />As far as the hardware, I immediately replaced the hard drive with an SSD one.  It boots into windows lightening fast now. If you want to reinstall windows 8 clean like I did, the key is stored in the bios. All you have to do is go to Microsoft and download the windows 8 media creation tool onto a DVD or flash drive.  It installs and never asks you to enter a key.  Also, if you reformat make sure to install the Intel video drivers before the Nvidia video drivers.<br /><br />It came with 8gb of RAM. When I opened it up, it was in two 4gb sticks, not one 8gb. Keep this in mind if you want to upgrade the RAM.","0"
"B00NWE9RPA","Asus ROG G751JY 17.3-Inch Gaming Laptop (Intel Core i7 4860H, 4 GB DDR3, 1TB HDD 7200 SSD With 256 GB RPM)","5","2015-03-09","yip","Love this unit.  Great price for basically new.","1"
"B00O4ORYN4","MSI Computer GT72 DOMINATOR PRO-211 17.3-Inch Gaming Laptop (Intel Core i7 4710HQ 2.50 GHz Processor, 16GB DDR3L RAM, 1TB 7200RPM Hard Drive, Windows 8.1 ) Aluminum Black","5","2015-03-10","Five Stars","Best laptop in the world could run any game ultra even Arma 3 beat laptop and really fast shipping","0"
"B00OBA5AMI","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","1","2015-03-12","DOA","Same deal. Right out of the box the laptop won't boot. No bios, blank screen. Unplugged laptop, took battery out, held the power button for 30 seconds. Tried again. No luck. Tried with the battery out and laptop plugged in; same result. Charged battery fully, tried again; same result. My first ....and last Asus. Sending back and going MSI","2"
"B00IXQE4JQ","CUK MSI 17.3-inch Notebook i7-4710MQ 16GB 1TB HDD NVIDIA GTX 960M 2GB Full HD Windows 8.1 Gaming Laptop","5","2015-03-13","Best laptop I've ever owned","I love this laptop! Very fast, very sharp! Don't mess with dell or hp...go MSI","0"
"B00IKF2H12","ASUS ROG G750JM 17-Inch Gaming Laptop [OLD VERSION]","3","2015-01-01","the system of win8 is not good for game","the system of win8 is not good for game. this one is pc game labtop, so i dont like the software.","1"
"B00NVV2B98","ASUS ROG G751JT-WH71(WX) 17-Inch Gaming Laptop, Nvidia GeForce GTX 970M, 16 GB RAM, 1 TB HDD (Win 10 Version)","4","2015-01-01","Four Stars","it is truly great, except the battery is inside, cant switch","3"
"B00K6ZIFFG","Lenovo Y50 15.6-Inch Touchscreen Gaming Laptop PC (Intel Core i7 2.4 GHz, 8GB DDR3 RAM, 1TB Hard Drive, Windows 8.1) - 59426255","4","2015-03-14","I like it, not looooove it.","I wanted to! But it gets hot and I have it on a cooling station. so my fingers feel the heat. Other than that though its great, came in a nice sturdy box and started up right away, quickly (still does and its been about a month) I am a gamer so I choose wisely because I need it for school too. So far so good. I dont think I needed the touch screen but it is nice sometimes lol.","1"
"B00Q82SHP4","CyberPowerPC Raven HX6-125 Gaming Laptop - Intel Core i7 4710MQ 2.5GHz Quad-Core, 8GB DDR3, 1TB HDD, NVIDIA GeForce GTX 860M 4GB, 15.6"" HD Display, Windows 10","5","2015-03-14","Five Stars","This laptop is really good for gaming! I love it.","0"
"B00IXQE4JQ","CUK MSI 17.3-inch Notebook i7-4710MQ 16GB 1TB HDD NVIDIA GTX 960M 2GB Full HD Windows 8.1 Gaming Laptop","5","2015-03-14","Five Stars","Awesome laptop, upgraded the HD to SSD and this msigt70 is a beast.","0"
"B00RVUMRKS","MSI GE62 APACHE-002 15.6-Inch Gaming Laptop","5","2015-03-16","Great computer for the price! Perfect for gaming on the go and other computing needs.","----the first thing I did was to install a transcend m.2 250g 22x80 ssd before I went crazy downloading stuff onto my hdd. I called MSI and it was confirmed that you can upgrade your ssd, ram, and your hdd without voiding the warranty. So DONT PANIC when you see that annoying &#34;void if removed&#34; sticker on the back. Just make sure you know what you are doing. The hdd migrated over to the ssd with ease and the boot order was easy to set up in the BIOS. She's is a fast beast now. This thing is a finger print magnet but that is not that big of a deal to me. The keyboard feels nice and natural and I like the backlit lights. The screen is nice and the GPU plays high end games with no issues. I paid 1299.00 no taxes or shipping so I am pretty happy so far. Looked at a lot of different laptops and MSI seemed to be the option for me. My next step will be to add another 8 gigs of ram.","12"
"B00NVV2B98","ASUS ROG G751JT-WH71(WX) 17-Inch Gaming Laptop, Nvidia GeForce GTX 970M, 16 GB RAM, 1 TB HDD (Win 10 Version)","5","2015-03-16","Installed an ssd and now pretty much perfect for most games","Exceeded expectations. Installed an ssd and now pretty much perfect for most games","0"
"B00MM2WA8O","Acer Aspire V3-572G-54S6 Gaming Laptop - 15.6"" WLED Backlit Screen, 4th Gen Intel Core i5-4210U (1.70GHz), 8GB DDR3L Memory, 1TB HDD, 2GB NVIDIA GeForce GT 840M Graphics, Windows 8.1","5","2015-03-16","Five Stars","Great buy. 5 stars enough said.","0"
"B00FYNP9GI","Laptop Sleeve Bag, Evecase Ultra-Slim Neoprene Padded Sleeve Case Bag w/ Accessory Pocket for Laptop / Gaming Laptop / Notebook / Ultrabook / Chromebook","5","2015-01-03","Five Stars","Is all that I expected.","0"
"B00NWE9RPA","Asus ROG G751JY 17.3-Inch Gaming Laptop (Intel Core i7 4860H, 4 GB DDR3, 1TB HDD 7200 SSD With 256 GB RPM)","5","2015-01-03","Fast. Excellent features. Even has a ""Steam"" button","A very fast laptop. Handles anything you throw at it. Runs games at max settings where my old laptop just chugged through on low settings. I was apprehensive about Windows 8.1 but nothing to fear. Setup was quick and simple. Excellent features. Even has a \\""Steam\\"" button.  ASUS put a lot of thought into this and it shows.","1"
"B00OBA5AMI","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","5","2015-01-03","Five Stars","Great laptop for the price, and powerful","0"
"B00OBQ5950","ASUS G751JT 17-Inch Gaming Laptop [2014 model]","5","2015-01-04","Great purchase","Great gaming laptop.","1"
"B00O4ORYN4","MSI Computer GT72 DOMINATOR PRO-211 17.3-Inch Gaming Laptop (Intel Core i7 4710HQ 2.50 GHz Processor, 16GB DDR3L RAM, 1TB 7200RPM Hard Drive, Windows 8.1 ) Aluminum Black","5","2015-03-19","Has IPS display and 4720HQ","Let me start by saying that the MSI GT72 211 that I ordered from Amazon.com on 6 Mar surprised me by coming with an IPS display and an 4720HQ processor. I'm not sure if MSI has updated the whole 211 product run or if it's hit or miss on which one you'll get but the screen is fantastic and the professor runs 100mhz faster at both base and turbo than what is advertised in the description.<br />That said this is simply the best laptop I have ever owned. This is my 4th gaming laptop, I owned an HP, a Sager, MSI GS70 and now this one. The thing is amazingly quiet and cool while running games like Far Cry 4 at ultra (45-60 fps). Also for productivity I'm getting about 6 hrs of battery life when the GPU is turned off. Finally the MXM GPU is a great bonus since it future proofs the laptop with the ability to upgrade the GPU, MSI even has a how to video on YouTube. Oh and this might sound silly to comment on in the review but my Sager had a really short cord from the power brick making it hard to sit the brick on the floor and use the laptop on a couch or desk so I'm happy to report that the power cord on this thing is a generous 6'.","4"
"B00OBA5AMI","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","5","2015-03-20","Perfect for Video Editing on the Go!","The only thing you need to know other than the specs is that the graphics card does not work &#34;at full power&#34; when on battery. So if you want maximum performance, plug in the laptop. A few notes on the screen are below as well.<br /><br />I use this to edit video in premiere pro. I use heavy effects such as warp and film convert and as long as it's plugged in - it works perfectly after I did the quick little hack to enable the 860m.<br /><br />In fact, with a 1tb ssd installed in place of the optical drive using a little HD caddy, this is just as capable (when plugged in) as my old 8-core AMD FX-8350/16gb ram/ssds/gtx 760/etc.<br /><br />For gaming, I can only imagine this is an incredible compromise between a full-on gaming system and portability. I can't imagine it having any trouble at all with even the most demanding games.<br /><br />Heat. Well, it does get hot. Welcome to graphics cards. However, it's only going to get hot when it's being heavily used and you can obviously do a few things to help the poor laptop out in the heat department.<br /><br />The screen is nice. It's very matte. Make sure you update to the absolute latest nvidia drivers as well or you might feel the screen looks like garbage. When I first started using the laptop, all my fonts and graphics looked stretched and nasty. Updating everything including windows 8.1 fixed this problem.<br /><br />Color accuracy is probably not brilliant, but it's not bad. I haven't actually checked it out but I don't do a lot of color grading so I'm not too concerned.<br /><br />It WILL run dual monitors if you wish to use HDMI -and- Displayport. So if you like, you can easily use a bluetooth keyboard and external mouse to convert this back into a desktop-like machine.<br /><br />Anyhow, great laptop and even pretty good battery life considering it's size and power.<br /><br />Power draw is also VERY impressive when compared to a desktop. Idle power is basically nothing, full tilt it gets up to around 150 Watts...which in desktop terms is laughably good.50 Watts...which in desktop terms is laughably good.","2"
"B00OBA5AMI","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","5","2015-03-21","Amazing","This laptop is great! It starts up and shuts down in seconds. The ram and video card are good enough to play any game on high settings. The touchpad software is a little buggy, but that's not that big of a deal. All in all, the best laptop out there for the price.","0"
"B00FJDDZYG","ASUS G750JZ-DS71 17"" i7-4700HQ 2.4GHz 32GB 256GB mSATA SSD + 1TB 4GB 880M FullHD Blu Ray W8 Gaming Laptop","5","2015-01-04","Five Stars","awesome","0"
"B00QKYESLW","Alienware 18 18.4‐Inch Gaming Laptop, 4th Gen 2.5 GHz Intel Core i7-4710MQ Processor, 32GB DDR3, 512GB SSD + 1TB HDD, Dual AMD Radeon R9 M290X, Windows 8.1 Pro","5","2015-03-22","Five Stars","Device distinctive but price is too high","1"
"B00MMMMMX2","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","5","2015-01-05","Five Stars","Very good performance for FPS games. HD movies look better. Music could've been better.","1"
"B00JXLGE7K","Alienware ALW17-5312sLV 17.3-Inch Gaming Laptop [Discontinued By Manufacturer]","5","2015-01-06","Five Stars","L o L","0"
"B00RVUMRKS","MSI GE62 APACHE-002 15.6-Inch Gaming Laptop","5","2015-03-23","I really really like this computer","I really really like this computer. The Display is crisp, it boots really fast even without an ssd and its gaming power in unbelievable. What i've learned so far about my new computer is that its really not a casual computer. It handles Ultra graphics on bio-shock infinite without any problems, and almost every game i've tested on this beast runs smoothly and comfortably on Ultra. THIS MACHINE PREFERS ULTRA GRAPHICS. Running such a powerful computer on anything less then some of the highest settings wastes its power. I've noticed that when this machine performs tasks like browsing the web it's really not the best. It tends to heat up the GPU a bit and as a result i've found that its much easier to perform these tasks on a weaker laptop or even a tablet. The battery life is not the best, its basically so this thing doesn't turn off when your moving it from one room to another but that's expected because you're really never going to play any games without this machine plugged in. The screen does feel a bit flimsy but I CAN OPEN THE COMPUTER EASILY with one hand. The track pad is also textured so it doesn't feel as sensitive as it should be but i use a wireless mouse so it never really bothers me. I think this machine is a nice gaming laptop and with the Nvidia 965 you can find a nice balance between price, performance, and heat. I would really recommend this computer to anyone who wants a high quality gaming laptop without wanting to pay $2,000- $3,000. (BTW i've had this machine for a weekend so far)","3"
"B00IEV85OU","ASUS ROG G750JS 17-Inch Gaming Laptop [OLD VERSION]","3","2015-01-06","Risk of buying new/used","I had to get a service to correct a corrupted sound driver.  There was a significant mark down so I still got a significant discount after having it fixed.  It seems to work OK now, time will tell.","1"
"B00K6ZIFFG","Lenovo Y50 15.6-Inch Touchscreen Gaming Laptop PC (Intel Core i7 2.4 GHz, 8GB DDR3 RAM, 1TB Hard Drive, Windows 8.1) - 59426255","3","2015-01-06","Screen is terrible","Horrible screen","1"
"B00SPQDS7S","Acer Aspire V15 Nitro Black Edition VN7-591G-74LK Gaming Laptop - 1TB - 8GB - DDR3 Intel Core i7 470HQ 2.5 GHz","5","2015-03-25","Very satisfied.","Met all my expectations, and was delivered before scheduled time. Very satisfied.","0"
"B00OBQ5950","ASUS G751JT 17-Inch Gaming Laptop [2014 model]","5","2015-01-07","Absolutely a wonderful machine. I play various video games and WoW","Absolutely a wonderful machine. I play various video games and WoW, SWTOR, LOTRO and ESO all run flawlessly on the highest possibly setting. Raiding with 40 people on WoW also produced no problem. I have no complaints and no cons.","4"
"B00IEV85OU","ASUS ROG G750JS 17-Inch Gaming Laptop [OLD VERSION]","4","2015-01-07","Excellent laptop for the price range","Excellent laptop for the price range. The product provides the ability to enjoy the gaming I do at High to Ultra settings on practically the entire steam library.<br /><br />If you're looking for a budget based gaming laptop that's not excessively expensive and more than adequately equipped, then this is the laptop for you. :)","0"
"B00IEV85OU","ASUS ROG G750JS 17-Inch Gaming Laptop [OLD VERSION]","5","2015-01-07","Great laptop, runs great with games","Great laptop, runs great with games, keeps cool and you hardly notice the fans running. Needed something with graphics card, more memory, and the solid state drive is the best.  Literally boots up within just a few seconds, no more waiting for Windows to open for like 10 mins.","0"
"B00OBQ5950","ASUS G751JT 17-Inch Gaming Laptop [2014 model]","5","2015-01-07","Five Stars","Awesome Computer!!","1"
"B00MMMMMX2","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","5","2015-03-27","Five Stars","Awesome","0"
"B00IKF2H12","ASUS ROG G750JM 17-Inch Gaming Laptop [OLD VERSION]","4","2015-01-08","This is really a 4.5 laptop!!!!!!!!!!","I am writing this review because i was very hesitant on buying this laptop due to all of the reviews out there that kept me from getting it earlier. I have had my beast for the better part of a month now and i just have to say, bravo again ASUS! i upgraded from a ASUS G60Vx which i have loved for 6 years but lately just couldn't handle today's new and heavily updated games. The machine fires right up and breezes through multiple windows/programs/browsers all open at once with no hickups. As far as the &#34;fabric feel&#34; that i read reviews about getting dirty easily and staining with cleaner, for the record its only on the back side of the screen, the palm rest faceplate is all plastic(which was one of my worries prior to getting but now am very relieved). The laptop defiantly looks great, and coming from my G60Vx which most of the time had the fan running so loud i actually had to adjust the volume to hear my media, i haven't even heard the fans in this new ASUS once! I defiantly see myself keeping this new rig for years to come!<br /><br />p.s...For diehard World of Warcraft fans that want to boost everything to Ultra across the board and run 10 addons at a time, yes this ASUS is going to be perfect for you! I've been raiding with 30 people and its been smooth and beautiful the whole time.<br /><br />DOWNSIDE: the reason i couldn't give this amazing laptop a 5 star review is because the speakers sound a little muffled...i mean the sound is brilliantly loud and all(twice as loud as my old laptop at full), it just is not a super clear/clean sound when u really listen to it....solution, i have a sound system hooked up to my rig.","0"
"B007MW73C2","ASUS Republic of Gamers G75VW 17.3-Inch Gaming Laptop","5","2015-03-28","Great laptop that runs cool.","I've been using this laptop for a few years now and am very happy with it. It runs relatively cool for me since I don't actually do much gaming anymore but when I did it never went above 58 degrees celsius as compared to previous laptops from Dell which would hit 70 degrees celsius and eventually require a reflow to get the laptop working again.","1"
"B00OBA5AMI","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","5","2015-01-08","I love it!","I want to say I feel this laptop is absolutely amazing, especially for the price comparing it to other laptops that it competes with, but I have to state that my use for this laptop is not gaming. I needed a laptop with a quad processor, 16gigs of ram, 15&#34; screen and above, and hopefully an SSD. I paid just over $1300 with immediate shipping and the other laptop I was considering with this price range was the HP Envy 17 Touchsmart j141nr that is for $999 at Microsoft Store. The Asus ROG GL551JM was for $1,199. When I realized the HP had a 5400 rpm hard drive I closed the website and ordered the Asus. Again, this comparison was mainly because I am not using my machine for gaming, otherwise I probably would have not considered the HP Envy. I want to stress a couple points but before that I could not take off a star for any of these I will mention. The machine performs fantastic. I use Risa 3d on it, Revit, and AutoCAD 3d perfectly without any lag at all. Now to the important items.<br /><br />1. Yes, the screen is not anything to go crazy over. It isn't awesome, but I can appreciate it perfectly fine. Comparing it to other 1080p monitors I have it does fall behind, but I expected this and it doesn't affect my work. Mainly its the angles you have to be changing for certain views and not all the time.<br /><br />2. Take the fingerprint thing seriously if you care about this. I knew and had seen and read about the fingerprints on this machine, but expected them to come off easily. They don't. It takes quite a bit of rubbing with a static free rag, and using screen wipes make little difference. Again, not enough for me to drop a star. For some, like some of my friends, its  a deal breaker.<br /><br />3. The charger is big. I really feel its larger than it could be. Don't know, but it adds some weight and takes up space on the chair or table for sure. I've had other Dell laptops (17&#34; screens) that had much smaller charging blocks. However, it may be that it needs it.<br /><br />4. Would have preferred another USB slot to an HDMI. Being that it has a mini display port I don't see the need for both. However, this being a gaming machine, I can predict it is for adding two more monitors. Still another USB slot would have been nice.<br /><br />Strong Points: The backlit keyboard is sweet. I love the keyboard, especially the fact that it has a number keypad. The touchpad for me is really nice. I have no complaints like others have posted. It works awesome. For the price, it having 16gigs of ram, 256 SSD, quad i7 processor (recent version), and the Nvidia 860 card, I really think there is no comparison out there. The laptop feels very professional and at the office everyone was impressed. One last thing, I don't feel it is too heavy. I have had many laptops before, and this Asus just feels fine to carry around.<br /><br />I hope my comments have helped. For anyone looking for a CAD and BIM machine. I really recommend this laptop!","14"
"B00NWE9RPA","Asus ROG G751JY 17.3-Inch Gaming Laptop (Intel Core i7 4860H, 4 GB DDR3, 1TB HDD 7200 SSD With 256 GB RPM)","5","2015-01-09","Bought this for my 21 year old son to replace ...","Bought this for my 21 year old son to replace 5 year old Lenova.  It's a little heavy with the blu-ray but he loves it.","1"
"B00J9GQBQI","MSI GE70 Apache Pro-012 17.3"" i7-4700HQ 16GB 1TB 7200rpm Nvidia GTX 860M 2GB Full HD W8.1 Gaming Laptop","5","2015-03-30","Simply the best!","This laptop is the best ever!","0"
"B00OBQ5950","ASUS G751JT 17-Inch Gaming Laptop [2014 model]","5","2015-01-10","Five Stars","So far it's great!!!","0"
"B0036ZE6SS","ASUS Republic of Gamers G73JH-A1 17-Inch Gaming Laptop","5","2015-01-10","Great laptop","I bought this laptop almost 5 years ago and it's still going strong. It has overheated a few times to the point it will almost burn you lol but this was fixed with a simple cooler fan placed under it. I did have to reapply some thermal paste and heat up the solder on the mother board once due to the overheating melting it but it's still a champ and does what I need it to. I'm assuming the newer versions are a lot better. I built myself a desktop so it's only used for traveling or when I'm on duty","0"
"B004G603E2","CM Storm SF-19 Gaming Laptop Cooling Pad with Two 140mm Turbine Fans (SGA-4000-KKNF1)","1","2015-01-11","One Star","It stopped working after two months...","1"
"B00TB8X8GA","Razer Blade RZ09-01301E22-R3U1 14-Inch Gaming Laptop","4","2015-04-02","Great hardware, so-so software experience","I love the hardware. I'm a computer programmer, and my only complaint is that the fan ratchets up to a very loud setting when my machine is doing a 20 second CPU intensive build. I haven't done much gaming but the unit doesn't get as hot as I expected after all of the press regarding heat dissipation of these slim gaming laptops. Battery life is about what I expected based on reviews.<br /><br />It's taken some time to get my OS set up properly. The machine was not resuming from sleep properly sometimes, and I was able to download a new driver for the Intel graphics on my own. I don't know why this wasn't suggested to me by Windows Update or the Razer updater. I've also had to find alternatives to some of my go-to programs because they look terrible on a high dpi screen. Windows itself has also been a little buggy - sometimes the start button just doesn't work. I hope that more and more programs scale appropriately as time goes on.","1"
"B00OBQ5950","ASUS G751JT 17-Inch Gaming Laptop [2014 model]","5","2015-04-02","Five Stars","just fantastic!!!","0"
"B00O4ORYN4","MSI Computer GT72 DOMINATOR PRO-211 17.3-Inch Gaming Laptop (Intel Core i7 4710HQ 2.50 GHz Processor, 16GB DDR3L RAM, 1TB 7200RPM Hard Drive, Windows 8.1 ) Aluminum Black","4","2015-01-12","A small beast","Not that good, but it is fine","1"
"B00FZHCW0O","Razer Blade Pro 17 Inch Gaming Laptop","5","2015-04-03","Five Stars","very fast and nice screen, decent industry design, like it.","2"
"B00T7XRH2A","ASUS K501UX 15-inch Gaming Laptop (Intel Core i7 Processor, 8GB RAM, 256GB SSD Hard Drive, Windows 10 (64 bit)), Black/Silver Metal","3","2015-04-03","Needs some serious troubleshooting","Absolutely love this laptop! Coming from a 6 year old HP piece of crap, this is pretty much heaven. I purchased the DS74 model with IPS display and an additional 128gb SSD and it flies. Been playing Resident Evil 5 on Steam on all the highest setting with over 80fps. After the new turn that consoles are taking I didn't want to buy a PS4 or XBOX One. This is perfect for my needs. I get a great performing laptop with the power to handle most games well. The design is also top notch with an excellent keyboard, a surprisingly nice touchpad, and great overall design. I also like that it's not a gimmicky touch screen. I know that it's all the rage now, but if I really wanted to reach up and get fingerprints all over my screen..... oh wait, I don't. I've owned this laptop for a little over two weeks now and it has been great for my needs. Mostly web surfing, multimedia, streaming video, word processing, and casual gaming. For the price it fits those needs perfectly and delivers a great overall package. I don't usually write reviews, but this laptop deserved some recognition. Update: After owning this laptop for not quite 2 years now, I would have to say the ASUS has some glaring problems that they need to fix. The Blue screen was a constant problem. Ultimately the SSD failed. I am currently getting this replaced, but I realize now that a lot of the problems I had stemmed from this. In addition, internet connectivity has been a problem as well. The Wireless adapter would need to be reset, sometimes 10-15 times in an online movie session. Realistically, for the price, maybe I should have expected this as it seemed to be a good deal. However if I had to do it again, I would probably look elsewhere. Asus also needs to work on their customer support, as it is probably the worse, right next to HP.","5"
"B004G603E2","CM Storm SF-19 Gaming Laptop Cooling Pad with Two 140mm Turbine Fans (SGA-4000-KKNF1)","2","2015-04-04","Not durable","While it cools very well it didn't even last six months before it started breaking down on me. I have to hold the cord a certain way or it doesn't turn on and I have to hold it at a certain angle or else the fans stop. It's never been dropped either.","0"
"B00NWE9SBS","ASUS G751JY 17-Inch Gaming Laptop [2014 model]","5","2015-04-04","A big beast of a laptop","I've owned this laptop for a little over a month.  I've been playing DoI on the highest settings very smoothly.  I've been running Photoshop, After Effects, Premier, and Illustrator (often simultaneously) without issue.  This laptop has the power to do almost anything.  I am very happy with the purchase, but I will list the only negatives I've found so far for the sake of completeness.  It is large (both a pro and a con), so the backpacks made for ASUS ROG 17&#34; + laptops will work best.  I bought backpacks made by OGIO and timbuk2 for 17&#34; laptops, but the laptop fit in neither of them.  It's powerful (a pro for sure), so that means even the brand new battery has a very short life when I'm doing anything.  I've been able to watch a movie on a full charge with headphones on, but any gaming or serious editing/creating will require a power cord.  On a most minor note, the 10-key pad has a 0 key directly beneath the 2 and the same size as all the other keys.  If you're quite accustomed to the 0 key being offset and/or larger, it will be very annoying.  Those issues are the only gripes I can come up with really, so that should say something about how happy I am so far.","1"
"B00MMMMMX2","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","4","2015-01-13","Great all around","Great all around. Very recommended for anyone that wants to buy a mid-high range gaming/work laptop. Overheating when gaming might be a little annoyance but overall it isn't too bad. Aside from that, so far it has performed far better than I expected. It's well worth its value.","1"
"B00T7XRH2A","ASUS K501UX 15-inch Gaming Laptop (Intel Core i7 Processor, 8GB RAM, 256GB SSD Hard Drive, Windows 10 (64 bit)), Black/Silver Metal","5","2015-04-06","Very good laptop for an amazing price","Very good laptop for an amazing price. Really hard to find the exact specs w/o paying alot more. No issues so far. Mostly used for multitasking and heavy multimedia usage. Have not tested games as yet but overall great buy.","0"
"B00IKF2H12","ASUS ROG G750JM 17-Inch Gaming Laptop [OLD VERSION]","5","2015-01-14","DO IT","works great love it best purchase I ever made","0"
"B00OBA5AMI","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","5","2015-04-08","Five Stars","love this computer","0"
"B00MMMMMX2","ASUS ROG 15.6"" Gaming Laptop w/ GeForce GTX860M 2GB GDDR5 and Optimus Technology","4","2015-01-15","Seriously great laptop the best I have had.","Mostly this is an awesome machine. I reduced the rating only because I think the mouse pad area on the laptop could use improvement. After having owned other ASUS models it seems ASUS has a difficult time coming up with integrated mouse pads, this is better than my last ASUS but they still need to work on a better mouse. The graphics are excellent with the exception of some texts which can be a bit blurry.  I almost tend to watch Netflix as much on this PC as much as I play games because of the super resolution. The speakers are not as powerful as I would like, so be sure to adjust them on the laptop settings and also choose the dolby option if watching movies when the movies allow it, otherwise they are fairly adequate for gaming. The fingerprint issue is considerable but not something I worry too much about. Make certain you check all the settings. Some of the defaults are not on the best setting just be aware you may need to adjust them which is easily done. This machine rarely gets hot and then not really hot just warm. It is the coolest running temperature laptop I have owned. Having owned ASUS in the past I can attest that their tech support was one of the reasons I choose to buy from them again, they are heads above the crowd and when you are investing a bit more in a laptop you want to know if anything goes wrong you can count on them to back up their product.","1"
