artist_name,album_name,album_release_date,album_popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_popularity,artist_popularity,artist_num_followers,artist_genres
Bob Dylan,Dylan & The Dead,2/6/1989,29,0.477714286,0.519142857,-13.93414286,0.055528571,0.143641429,0.003191847,0.947571429,0.500428571,139.044,378249.5714,27,71,2574209,"album rock, classic rock, folk, folk rock, folk-pop, rock, roots rock, singer-songwriter"
Bob Dylan,Dylan & The Dead,2/6/1989,29,0.477714286,0.519142857,-13.93414286,0.055528571,0.143641429,0.003191847,0.947571429,0.500428571,139.044,378249.5714,27,71,2574208,"album rock, classic rock, folk, folk rock, folk-pop, rock, roots rock, singer-songwriter"
Bob Dylan,The Bootleg Volume 6: Bob Dylan Live 1964 - Concert At Philharmonic Hall,1/1/1965,29,0.506473684,0.503157895,-10.05268421,0.246463158,0.740105263,4.56E-06,0.830631579,0.477894737,135.2302632,295569.0526,19.63157895,71,2574209,"album rock, classic rock, folk, folk rock, folk-pop, rock, roots rock, singer-songwriter"
Bob Dylan,The Bootleg Volume 6: Bob Dylan Live 1964 - Concert At Philharmonic Hall,1/1/1965,29,0.506473684,0.503157895,-10.05268421,0.246463158,0.740105263,4.56E-06,0.830631579,0.477894737,135.2302632,295569.0526,19.63157895,71,2574208,"album rock, classic rock, folk, folk rock, folk-pop, rock, roots rock, singer-songwriter"
Iron Maiden,A Real Live One,3/22/1993,29,0.221909091,0.926545455,-8.156545455,0.120090909,0.012606091,0.045460917,0.838090909,0.317,126.4034545,321620.7273,22.81818182,71,3269849,"album rock, hard rock, metal, nwobhm, rock"
Moby,Moby,7/27/1992,29,0.592230769,0.762692308,-11.05115385,0.051630769,0.086281365,0.822461538,0.141446154,0.372669231,135.1802308,272538.4615,18,71,859978,"downtempo, electronic"
Natalia Lafourcade,Hasta la Raíz (Track by Track Commentary),3/17/2015,29,0.690416667,0.137591667,-21.81333333,0.786916667,0.888166667,0,0.2145,0.531416667,89.64741667,85942.25,23.25,71,1559904,"latin, latin alternative, latin pop, latin rock, mexican pop, rock en espanol"
The Game,OKE,12/17/2013,29,0.597210526,0.657157895,-8.618315789,0.289342105,0.166826316,0,0.265536842,0.379973684,119.7593684,232224.4737,15.89473684,71,1491635,"dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap music"
The Game,Blood Dreams,2/10/2015,29,0.61155,0.5841,-10.1209,0.31796,0.250055,7.00E-05,0.24433,0.5702,89.9803,173639.95,17.8,71,1491635,"dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap music"
The Game,1992 (Bonus Track Edition) [Clean],10/14/2016,29,0.608384615,0.742769231,-5.710923077,0.298076923,0.1041,3.31E-06,0.309038462,0.496015385,110.4513077,228102.7692,21.76923077,71,1491635,"dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap music"
Wale,Gs In Maybach 2,9/25/2012,29,0.691727273,0.696,-5.935727273,0.282027273,0.079311818,0,0.266109091,0.464381818,133.6035455,245617.0909,19.63636364,71,1499611,"dance pop, dirty south rap, gangster rap, hip hop, indie r&b, pop, pop rap, r&b, rap, southern hip hop, trap music, urban contemporary"
David Bisbal,2x1 David Bisbal,1/1/2011,29,0.606,0.749130435,-5.658086957,0.072617391,0.399756522,7.13E-08,0.253308696,0.477086957,129.655,243324.6087,13.73913043,72,1354302,"latin, latin arena pop, latin pop, spanish pop, spanish pop rock, tropical"
Ludovico Einaudi,The Royal Albert Hall Concert,9/26/2010,29,0.244385,0.337784,-21.0411,0.06725,0.93415,0.89245,0.421555,0.147715,105.57785,358746,18.6,72,1197231,"bow pop, compositional ambient"
Disturbed,Asylum,8/20/2010,29,0.488928571,0.924642857,-2.911785714,0.074757143,0.0010327,0.106308929,0.190507143,0.458414286,129.6527857,242366.7857,21.64285714,73,2128357,"alternative metal, nu metal, post-grunge, rap metal, rap rock"
Hans Zimmer,Tears Of The Sun (Original Motion Picture Soundtrack),3/18/2003,29,0.2614,0.21449,-23.6752,0.04573,0.7178,0.8358,0.14487,0.13252,111.632,279674.6,21.9,73,1230925,soundtrack
Madonna,The Confessions Tour,1/30/2007,29,0.552769231,0.858384615,-6.709384615,0.067846154,0.020646231,0.137099705,0.688692308,0.334538462,123.1777692,337884.0769,22.38461538,73,2384552,"dance pop, pop, pop rock"
Madonna,Rebel Heart,3/10/2015,29,0.67692,0.63932,-6.6476,0.077488,0.12038552,0.035965652,0.201324,0.422488,122.08136,246471.44,17.48,73,2384552,"dance pop, pop, pop rock"
Phil Collins,Both Sides (Remastered),10/19/1993,29,0.550818182,0.439754545,-11.01172727,0.033954545,0.431872727,0.044403455,0.152645455,0.366009091,124.3532727,366777.0909,22.81818182,73,1296706,"mellow gold, rock, soft rock"
Stevie Wonder,Characters,11/6/1987,29,0.694916667,0.419416667,-17.97933333,0.052491667,0.1798525,0.026609476,0.143075,0.77025,125.154,307652.25,20.75,73,2884360,"disco, funk, motown, quiet storm, soul"
Mac Miller,"""Blue Slide Park"" Track by Track (Commentary Version)",1/1/2012,29,0.650625,0.45265625,-11.9654375,0.566084375,0.468990813,0.0053751,0.244959375,0.5795625,108.7466563,99409.8125,10.71875,74,2355453,"hip hop, pop rap, rap, southern hip hop"
Yo Gotti,CM6: Gangsta of the Year,11/19/2015,29,0.6542,0.73465,-5.446,0.229255,0.1416215,0,0.39965,0.5641,134.05855,205790.7,18.2,74,1858216,"dirty south rap, dwn trap, gangster rap, hip hop, memphis hip hop, pop, pop rap, rap, southern hip hop, trap music"
Elton John,21 At 33,5/13/1980,29,0.653444444,0.440333333,-13.26044444,0.0319,0.233355889,0.000731254,0.108733333,0.669,119.8703333,286674,16.77777778,75,1720719,"glam rock, mellow gold, piano rock, rock, soft rock"
Elton John,Rare Masters,1/1/1992,29,0.4525,0.433218919,-15.45181081,0.040362162,0.480996216,0.083299368,0.2034,0.570359459,120.5422162,235868.5135,13.40540541,75,1720719,"glam rock, mellow gold, piano rock, rock, soft rock"
Elton John,Here And There,4/30/1976,29,0.45668,0.67352,-11.53144,0.073556,0.3257436,0.014004418,0.822,0.54448,137.44192,334424.36,17.4,75,1720719,"glam rock, mellow gold, piano rock, rock, soft rock"
Meghan Trainor,Title - Track by Track Commentary,1/8/2015,29,0.744133333,0.299666667,-14.26573333,0.835266667,0.6246,0,0.169533333,0.8102,96.05733333,31235.73333,13.73333333,75,5962121,"dance pop, hip pop, pop, post-teen pop"
ScHoolboy Q,Oxymoron,1/1/2014,29,0.665666667,0.78,-6.096666667,0.237766667,0.148391667,0.000280876,0.196308333,0.501416667,108.7925833,296909.9167,18.83333333,75,1931923,"gangster rap, hip hop, pop, pop rap, rap, southern hip hop, trap music, underground hip hop"
Vance Joy,Dream Your Life Away,9/9/2014,29,0.5135,0.599285714,-7.459714286,0.041885714,0.358142857,0.002457864,0.13395,0.327757143,115.7190714,234986.7143,17.35714286,75,1270463,pop
Britney Spears,Glory (Deluxe Version),11/15/2016,29,0.692470588,0.662352941,-6.408529412,0.084023529,0.142747059,0.001012441,0.152217647,0.535176471,116.5533529,200411.8235,18,76,4843316,"dance pop, pop, post-teen pop, r&b"
"Tyler, The Creator",Goblin,5/10/2011,29,0.551533333,0.582,-10.0572,0.371566667,0.136748,0.060201,0.262326667,0.401466667,111.3738,295591.1333,20.06666667,76,2056623,"hip hop, rap"
Juicy J,Chronicles of the Juice Man,7/16/2002,29,0.8855,0.5721,-9.0348,0.26658,0.15238,0.161300267,0.15532,0.56802,137.072,212615.8,21.9,77,1359243,"crunk, dirty south rap, gangster rap, hip hop, memphis hip hop, pop rap, rap, southern hip hop, trap music"
Meek Mill,Give Me the World,7/25/2014,29,0.657272727,0.706,-6.183727273,0.271727273,0.077726364,2.59E-06,0.348854545,0.413909091,119.8772727,278592.2727,19.54545455,77,2061973,"hip hop, pop, pop rap, rap, southern hip hop, trap music"
DJ Khaled,Kiss The Ring,1/1/2012,29,0.542333333,0.852166667,-3.198333333,0.257475,0.112758333,1.89E-06,0.239566667,0.584583333,115.09125,242668.8333,20.66666667,78,2469637,"dance pop, hip hop, pop, pop rap, r&b, rap, southern hip hop, trap music"
One Direction,Take Me Home,11/12/2012,29,0.579538462,0.741923077,-4.859923077,0.054015385,0.143306154,0,0.201923077,0.606230769,126.2706923,194807.2308,20.53846154,80,10394124,"boy band, dance pop, pop, post-teen pop, talent show"
Pitbull,Globalization,11/26/2014,29,0.691615385,0.812615385,-5.121923077,0.132776923,0.087141538,0.001642119,0.298938462,0.633538462,130.7137692,211926.2308,20.07692308,80,5977241,"dance pop, latin, pop, pop rap"
Big Sean,Good Music Chicago,2/19/2013,29,0.6268,0.6979,-7.0265,0.1298,0.25156,1.84E-05,0.2749,0.5022,119.6685,234383.3,23.6,82,4612458,"detroit hip hop, hip hop, pop, pop rap, rap, southern hip hop, trap music"
Gucci Mane,East Atlanta Santa 2,12/25/2015,29,0.7613,0.5882,-6.7936,0.20716,0.07042,0,0.17117,0.3525,133.7117,230959.6,22.4,82,2074113,"dirty south rap, hip hop, pop, pop rap, rap, southern hip hop, trap music"
Gucci Mane,Brick Factory,12/11/2015,29,0.829333333,0.488,-7.659466667,0.23094,0.11824,0,0.17694,0.455266667,134.3373333,211607.6,20.66666667,82,2074113,"dirty south rap, hip hop, pop, pop rap, rap, southern hip hop, trap music"
Gucci Mane,Trap House,5/24/2005,29,0.777333333,0.632611111,-5.397555556,0.313805556,0.307811111,8.78E-08,0.208044444,0.568444444,121.1261667,227394.7222,15.77777778,82,2074113,"dirty south rap, hip hop, pop, pop rap, rap, southern hip hop, trap music"
Gucci Mane,Writing On The Wall 2,12/11/2015,29,0.722210526,0.580578947,-7.802105263,0.262221053,0.136080526,0.037489474,0.418884211,0.526478947,136.5017368,215803.1053,19.10526316,82,2074113,"dirty south rap, hip hop, pop, pop rap, rap, southern hip hop, trap music"
Young Thug,I Came from Nothing 2,12/20/2011,29,0.655409091,0.671181818,-7.578727273,0.183904545,0.103605909,0.000109295,0.292681818,0.532636364,131.8615455,224250.3182,18.90909091,82,3084305,"gangster rap, hip hop, pop, pop rap, rap, southern hip hop, trap music"
Luis Miguel,Celebridades- Luis Miguel,3/11/2008,29,0.614933333,0.7918,-5.626133333,0.055646667,0.394933333,4.78E-05,0.208806667,0.706066667,130.9390667,185128.5333,20.33333333,83,1571718,"bolero, latin, latin pop, mariachi"
Luis Miguel,Celebridades- Luis Miguel,3/11/2008,29,0.614933333,0.7918,-5.626133333,0.055646667,0.394933333,4.78E-05,0.208806667,0.706066667,130.9390667,185128.5333,20.33333333,83,1571710,"bolero, latin, latin pop, mariachi"
Lil Wayne,Tha Carter III,1/1/2008,29,0.69245,0.5842,-8.0945,0.22872,0.0870575,0.000269587,0.22855,0.5281,122.2773,293888,17.05,85,6396085,"hip hop, pop, pop rap, rap, trap music"
Wiz Khalifa,Livin the Life,7/31/2013,29,0.606727273,0.739,-7.345545455,0.183454545,0.091490364,0.000227545,0.265790909,0.558363636,120.8733636,220035.4545,20.54545455,86,7180707,"pop, pop rap, rap, southern hip hop, trap music"
Demi Lovato,Demi,8/28/2013,29,0.553642857,0.710571429,-4.5745,0.059892857,0.234178714,6.16E-06,0.229721429,0.556428571,124.2714286,219701.8571,14.42857143,87,10069678,"dance pop, pop, post-teen pop"
Ty Dolla $ign,Ty $,12/8/2014,29,0.676818182,0.644909091,-5.884727273,0.190590909,0.293145455,2.40E-06,0.292936364,0.394454545,114.3329091,245631.5455,22.36363636,87,1950550,"pop, pop rap, rap, trap music"
Cheryl,Messy Little Raindrops,1/1/2010,29.5,0.624733333,0.7224,-5.750133333,0.081006667,0.096054453,0.007722005,0.171926667,0.600933333,121.8942667,222249.8,18.13333333,49,328205,"australian pop, dance pop, europop, pop, post-teen pop"
Cheryl,Messy Little Raindrops,1/1/2010,29.5,0.624733333,0.7224,-5.750133333,0.081006667,0.096054453,0.007722005,0.171926667,0.600933333,121.8942667,222249.8,18.13333333,49,328202,"australian pop, dance pop, europop, pop, post-teen pop"
Whitney Duncan,Right Road Now,4/19/2010,30,0.512636364,0.708727273,-4.919272727,0.041418182,0.162109091,8.07E-07,0.119645455,0.410818182,136.7238182,228979.4545,16.72727273,26,14652,"contemporary country, country dawn, modern country rock"
Anthony Callea,Backbone,9/16/2016,30,0.505076923,0.437,-6.641,0.031746154,0.610661538,0,0.153315385,0.362307692,112.1387692,284708,19.69230769,29,8121,australian pop
Billie Piper,Honey To The B,10/19/1998,30,0.705,0.704166667,-5.663833333,0.086283333,0.147259167,0.000682975,0.202283333,0.708333333,138.36875,257018.75,17.66666667,32,30283,"australian pop, bubblegum dance, dance pop, europop"
Billie Piper,The Very Best Of Billie Piper,1/1/2005,30,0.690266667,0.754866667,-6.167933333,0.064166667,0.182561333,0.000691362,0.200866667,0.719,118.963,239901.2667,17.8,32,30283,"australian pop, bubblegum dance, dance pop, europop"
SAINTS OF VALORY,BLEEDING RAINBOWS,6/29/2018,30,0.5375,0.748,-6.482583333,0.054975,0.09026,0.059967225,0.216666667,0.424166667,130.2868333,222282.9167,22.58333333,32,7244,
Les Claypool,Of Fungi And Foe,3/17/2009,30,0.71825,0.838666667,-6.7685,0.111591667,0.46925,0.478528317,0.214066667,0.582083333,119.0179167,247478.9167,22.25,33,51166,"funk metal, funk rock"
Les Claypool,Of Whales and Woe,5/30/2006,30,0.525307692,0.833307692,-7.197615385,0.109415385,0.192893077,0.392678769,0.171784615,0.767692308,105.2923077,219733.3846,19.53846154,33,51166,"funk metal, funk rock"
The Move,Move (2007 Remaster),3/1/1968,30,0.466307692,0.812307692,-5.437846154,0.074384615,0.171681538,0.001753434,0.253107692,0.610538462,132.0183077,167374.3077,18,33,19554,"art rock, british blues, bubblegum pop, classic garage rock, classic rock, folk rock, freakbeat, merseybeat, power pop, protopunk, psychedelic rock, pub rock"
Kele Okereke,Fatherland,10/6/2017,30,0.552153846,0.355169231,-11.15246154,0.038661538,0.689846154,0.097535655,0.147223077,0.407538462,141.0182308,207769,19,34,6400,
Kele Okereke,Fatherland,10/6/2017,30,0.552153846,0.355169231,-11.15246154,0.038661538,0.689846154,0.097535655,0.147223077,0.407538462,141.0182308,207769,19,34,6400,
Bodo Wartke,"Was, wenn doch?",9/18/2015,30,0.592176471,0.303235294,-14.42429412,0.099635294,0.975882353,0.071998588,0.123623529,0.466823529,111.7337647,240508.7059,20,36,17858,"kabarett, liedermacher"
Jack Ingram,This Is It,1/1/2007,30,0.571833333,0.685,-5.900333333,0.031441667,0.095105667,1.18E-05,0.173058333,0.48175,121.8931667,214098.75,16.08333333,36,18192,"country road, deep texas country, outlaw country, texas country"
Jack Ingram,Big Dreams & High Hopes,1/1/2009,30,0.539454545,0.607090909,-7.263,0.039345455,0.210143273,0.00027434,0.142545455,0.397545455,129.9470909,232853.2727,13,36,18192,"country road, deep texas country, outlaw country, texas country"
Richie Sambora,Stranger In This Town,1/1/1991,30,0.3944,0.6046,-11.3915,0.04145,0.305715,0.020460785,0.1612,0.34102,118.6073,314030.7,23.4,36,55819,glam metal
Paul Westerberg,14 Songs,6/11/1993,30,0.573785714,0.729714286,-9.525357143,0.047607143,0.176765714,0.022374579,0.198064286,0.5405,132.5092143,207676.2857,19.5,37,16546,"alternative country, alternative pop, alternative rock, gbvfi, jangle pop, power pop, roots rock"
Johnny Clegg,The Best of Johnny Clegg 1979 - 2016,7/1/2016,30,0.595892857,0.705678571,-9.657428571,0.082239286,0.120095714,0.011025061,0.187417857,0.696392857,111.7227857,248912.1786,16.39285714,38,16947,"afropop, south african pop"
Fightstar,Be Human,4/20/2010,30,0.38,0.843875,-5.8379375,0.0646375,0.034256906,0.033993296,0.18035625,0.382975,148.0975,223170.0625,21,39,36845,british alternative rock
Jonathan Butler,Falling In Love With Jesus,10/1/2010,30,0.49175,0.510916667,-9.727583333,0.041666667,0.3897325,1.69E-06,0.164558333,0.448083333,123.1505,275502.0833,18.91666667,39,17763,"smooth jazz, south african jazz"
Jools Holland,Sirens Of Song,11/21/2014,30,0.494571429,0.697428571,-5.393142857,0.053092857,0.42835,0.004070416,0.258957143,0.681357143,134.9920714,205349.5,20.35714286,39,17303,boogie-woogie
Julia Holter,Loud City Song,8/19/2013,30,0.372444444,0.359266667,-12.20833333,0.044755556,0.391411111,0.154948244,0.129722222,0.177822222,116.4326667,298389.6667,25.33333333,40,54362,"art pop, chamber pop, chamber psych, chillwave, dream pop, freak folk, indie r&b, indie rock, la indie, neo-psychedelic, new weird america, noise pop, slow core"
Lonely The Brave,Things Will Matter (Redux),11/10/2017,30,0.4015,0.532916667,-8.597833333,0.034383333,0.276884167,0.3693375,0.268383333,0.159733333,118.9971667,242814.5833,22.33333333,40,30400,british alternative rock
Bernhard Brink,Unendlich,1/22/2016,30,0.687105263,0.848421053,-5.809631579,0.048284211,0.180306053,4.86E-05,0.255484211,0.700842105,123.5605263,216599.2632,15.63157895,41,14698,"classic schlager, discofox, schlager, volksmusik"
Russ Liquid,1984 (The Russ Liquid Test),11/11/2016,30,0.620571429,0.731285714,-8.411714286,0.072057143,0.030958571,0.393638,0.3486,0.472428571,122.5628571,234146.2857,26,41,15699,glitch hop
Samantha Jade,Nine,11/20/2015,30,0.601545455,0.691,-4.176090909,0.051063636,0.220514545,5.01E-07,0.159254545,0.362,123.9928182,210856.9091,21.45454545,41,36480,"australian pop, dance pop"
Sergio Sylvestre,Big Boy,5/20/2016,30,0.47925,0.612625,-6.418,0.0440375,0.3199925,6.83E-06,0.1641625,0.2854875,122.886125,218175.25,23.125,41,54428,italian arena pop
Shawn McDonald,Simply Nothing,7/29/2004,30,0.579,0.491166667,-8.240666667,0.029641667,0.510925,0.00518693,0.114333333,0.412033333,122.747,248719,22.58333333,41,67374,"anthem worship, ccm, christian alternative rock, christian music, christian rock, worship"
Shawn McDonald,Double Take - Shawn McDonald,1/1/2007,30,0.562,0.4498,-9.720185185,0.03127037,0.47073637,0.034843958,0.154288889,0.393044444,125.3837407,245548.5556,12.88888889,41,67374,"anthem worship, ccm, christian alternative rock, christian music, christian rock, worship"
Arlo Guthrie,Live in Sydney,8/9/2005,30,0.55528,0.52776,-12.57516,0.425352,0.76648,0.052747338,0.71292,0.52888,110.03576,238595.2,10.2,42,54156,"country rock, folk, folk rock, mellow gold, roots rock, singer-songwriter, traditional folk"
Jenifer,Ma Déclaration,1/1/2013,30,0.61025,0.60675,-6.368,0.032916667,0.236658333,0.001601867,0.111625,0.442583333,110.517,204983.25,22.25,42,67062,"chanson, francoton, french movie tunes, french pop"
Show Luo,<U+7F85><U+5FD7><U+7965> <U+7F85><U+751F><U+9580> <U+821E><U+6CD5><U+821E><U+5929>3D<U+5F71><U+97F3><U+5178><U+85CF><U+7248> (Dance Storm 3D Collectors Edition),1/13/2010,30,0.708461538,0.703692308,-5.813461538,0.057092308,0.300692308,0.01002826,0.157423077,0.573461538,119.0643846,221733.2308,10.53846154,42,25560,"cantopop, mandopop"
Show Luo,<U+771F><U+4EBA><U+79C0>?,11/20/2015,30,0.6045,0.662916667,-7.1465,0.0482,0.306881667,0,0.188641667,0.551,104.6536667,235837.6667,17,42,25560,"cantopop, mandopop"
Show Luo,<U+6709><U+6211><U+5728>,5/2/2012,30,0.6649,0.666,-6.3723,0.03534,0.335421,1.70E-05,0.11242,0.5245,117.0916,244665.2,18.3,42,25560,"cantopop, mandopop"
Yoko Ono,"Yes, Im A Witch",1/1/2007,30,0.557647059,0.712529412,-6.417823529,0.063623529,0.140434235,0.266057747,0.204888235,0.487882353,113.8132353,222979.5882,15.52941176,42,38945,experimental
<U+0414><U+0436><U+0438><U+0433><U+0430><U+043D>,DZHIGA,5/27/2016,30,0.709666667,0.699466667,-4.890866667,0.227773333,0.26322,0.000269139,0.152486667,0.431866667,116.0779333,234140.0667,17.46666667,43,9171,"russian pop, russiavision"
Amanda Palmer,Piano Is Evil,7/27/2017,30,0.522461538,0.250876923,-11.40084615,0.041653846,0.930384615,0.002353246,0.1243,0.278453846,124.7744615,331068.7692,22.53846154,43,76156,"anti-folk, cabaret, chamber pop, dark cabaret, folk-pop, piano rock, steampunk"
Avishai Cohen,Aurora,3/16/2009,30,0.415615385,0.159573846,-20.18546154,0.045515385,0.772384615,0.426266077,0.106807692,0.256269231,117.4099231,261204,22.84615385,43,77580,"contemporary jazz, jazz double bass, jazz fusion, jazz trumpet"
Giovanni Allevi,Allevilive,10/12/2007,30,0.311037037,0.399148148,-19.62292593,0.056492593,0.968111111,0.828692593,0.740074074,0.342481481,95.64059259,231784.1111,8.925925926,43,46741,italian pop
Jackie Evancho,Dream With Me,9/23/2011,30,0.272571429,0.266214286,-11.38757143,0.038285714,0.980714286,0.061737221,0.120742857,0.140121429,95.63514286,235544.7857,21.07142857,43,48876,operatic pop
Lizz Wright,Freedom & Surrender,1/1/2015,30,0.500846154,0.393923077,-9.978,0.032930769,0.612384615,0.004072362,0.142938462,0.345253846,123.1190769,283567.2308,22.69230769,43,40428,"neo soul, soul, vocal jazz"
Lizz Wright,Salt,1/1/2003,30,0.42075,0.370083333,-10.96391667,0.04015,0.777333333,0.002038039,0.124041667,0.31825,115.9733333,251877.75,20.41666667,43,40428,"neo soul, soul, vocal jazz"
Michele Zarrillo,LElefante E La Farfalla,2/1/1996,30,0.526888889,0.55,-8.130111111,0.030211111,0.407111111,0.000421489,0.201966667,0.299322222,113.6503333,296416.6667,11.44444444,43,37140,"classic italian pop, italian arena pop, italian pop"
MIYAVI,SAMURAI SESSIONS vol.1 (Normal Edition),11/9/2012,30,0.581142857,0.848,-5.223142857,0.139,0.145888571,0.047897603,0.158357143,0.604428571,129.365,225272.4286,25.14285714,43,89415,"j-metal, j-rock, visual kei"
MIYAVI,WHATS MY NAME?,10/8/2010,30,0.544642857,0.786,-4.423214286,0.154628571,0.150659657,0.167347321,0.190164286,0.562192857,135.3719286,236823.9286,20.14285714,43,89415,"j-metal, j-rock, visual kei"
MIYAVI,"All Time Best ""Day 2""",4/4/2017,30,0.499428571,0.903761905,-3.108857143,0.123880952,0.016764814,0.103711338,0.213642857,0.485285714,128.5357143,231088.8571,18.76190476,43,89415,"j-metal, j-rock, visual kei"
Patrick Stump,Soul Punk,1/1/2011,30,0.676454545,0.676,-5.693272727,0.080290909,0.041923091,4.92E-05,0.238972727,0.628454545,128.4760909,251809.7273,23.09090909,43,89073,"emo, pop emo, pop punk"
Samantha Fox,Samantha Fox,10/13/1987,30,0.6855,0.6773,-14.1614,0.04261,0.056525,0.029437532,0.1474,0.7687,112.464,274301.3,18.4,43,77423,"europop, freestyle, italian disco, new wave pop"
David Crosby,Lighthouse,10/21/2016,30,0.570666667,0.1938,-13.18777778,0.0404,0.856888889,0.020717011,0.105577778,0.246022222,112.4918889,270545.1111,24.05555556,44,74836,"country rock, folk, folk rock, mellow gold, psychedelic rock, roots rock, singer-songwriter, soft rock, traditional folk"
David Crosby,Lighthouse,10/21/2016,30,0.570666667,0.1938,-13.18777778,0.0404,0.856888889,0.020717011,0.105577778,0.246022222,112.4918889,270545.1111,24.05555556,44,74834,"country rock, folk, folk rock, mellow gold, psychedelic rock, roots rock, singer-songwriter, soft rock, traditional folk"
Kenny Lattimore,Things That Lovers Do,2/11/2003,30,0.6035,0.513333333,-7.924416667,0.0614,0.232283333,1.08E-05,0.139358333,0.4725,116.1340833,278361.1667,21,44,132186,"neo soul, new jack swing, quiet storm, r&b, urban contemporary"
Dead Sara,The Airport Sessions (Remastered 2016),10/1/2016,30,0.485428571,0.728857143,-5.462428571,0.044685714,0.226140743,0.092999534,0.206985714,0.438285714,116.0795714,209817.5714,24.57142857,45,37647,
Jonny Lang,Turn Around,1/1/2006,30,0.594933333,0.484826667,-10.23833333,0.061726667,0.318009333,0.123780156,0.170606667,0.537666667,103.7196,220284.4667,20.73333333,45,115841,"blues-rock, electric blues, modern blues, southern rock"
Jonny Lang,Turn Around,1/1/2006,30,0.594933333,0.484826667,-10.23833333,0.061726667,0.318009333,0.123780156,0.170606667,0.537666667,103.7196,220284.4667,20.73333333,45,115841,"blues-rock, electric blues, modern blues, southern rock"
Keller Williams,Laugh,2/19/2002,30,0.619,0.555133333,-11.9092,0.096026667,0.5328,0.309388935,0.183693333,0.6554,115.8826,293920.0667,14.46666667,45,50072,"jam band, progressive bluegrass"
Kevin Fowler,How Country Are Ya?,3/3/2014,30,0.5526,0.754733333,-5.3338,0.099306667,0.174833333,0.048620659,0.23518,0.7606,131.8733333,179141.2667,20.6,45,45723,"contemporary country, country, country road, deep texas country, outlaw country, redneck, texas country"
Marty Stuart,This Ones Gonna Hurt You,1/1/1992,30,0.5875,0.6793,-7.7008,0.04006,0.0986444,0.038449142,0.22988,0.5886,120.2469,201885.4,18.6,45,33976,"country, country rock, nashville sound, outlaw country, texas country, traditional country"
Susan Tedeschi,Back To The River,1/1/2008,30,0.593363636,0.661272727,-6.118090909,0.049454545,0.407909091,0.00116354,0.114318182,0.652818182,123.531,241332.0909,23.45454545,45,56470,"blues-rock, electric blues, modern blues, southern rock"
The Living End,Roll On,3/27/2001,30,0.345928571,0.942285714,-3.736642857,0.112442857,0.002305064,0.002195125,0.2349,0.423107143,142.4935,205413.3571,19.35714286,45,47886,"australian alternative rock, australian rock, skate punk"
The Living End,Shift,5/13/2016,30,0.486363636,0.860545455,-5.418272727,0.068754545,0.018940598,0.11791388,0.2609,0.406909091,149.5329091,211842.0909,23.63636364,45,47886,"australian alternative rock, australian rock, skate punk"
Hot Water Music,A Flight and a Crash,6/5/2001,30,0.369357143,0.906142857,-5.198714286,0.0676,0.010091907,0.037394524,0.252278571,0.507642857,131.1714286,168315.2857,21,46,63603,"emo, emo punk, melodic hardcore, orgcore, pop punk, post-hardcore, punk, skate punk"
Imelda May,Tribal,1/1/2014,30,0.440916667,0.856583333,-3.427833333,0.058866667,0.260375,0.031596145,0.1053,0.645916667,144.1705833,202024.3333,23.41666667,46,93081,"neo-rockabilly, rockabilly, swing"
Lucero,"Rebels, Rogues & Sworn Brothers",9/26/2006,30,0.342333333,0.65325,-7.267083333,0.037575,0.21253875,0.266258558,0.148333333,0.305991667,127.5090833,240331,23.58333333,46,56757,cowpunk
Lucero,Women & Work,3/13/2012,30,0.532166667,0.75875,-5.70475,0.035966667,0.0899475,0.1397525,0.182641667,0.5515,145.325,242538.8333,23.91666667,46,56757,cowpunk
Miguel Poveda,13,12/2/2016,30,0.568625,0.5511875,-6.9633125,0.11276875,0.7279375,0.000504553,0.2405375,0.5344375,118.378,260988.3125,19.4375,46,72652,"flamenco, flamenco guitar, rumba"
Petula Clark,"I Couldnt Live Without Your Love: Hits, Classics & More",12/1/2017,30,0.435612245,0.559877551,-8.118244898,0.039112245,0.583630612,0.005278406,0.252612245,0.516879592,120.6862857,187492.9184,12.48979592,46,75380,"adult standards, brill building pop, bubblegum pop, christmas, easy listening, folk, folk rock, lounge, mellow gold, merseybeat, rock-and-roll"
Alison Moyet,Other,6/16/2017,30,0.5391,0.39667,-12.0191,0.07655,0.341142,0.004793094,0.1155,0.31899,100.9837,247226.6,23.9,47,108182,"art rock, dance rock, new romantic, new wave, new wave pop, soft rock, synthpop"
Ani DiFranco,Canon,9/11/2007,30,0.561916667,0.390563611,-11.08272222,0.10345,0.534216667,0.028677713,0.186913889,0.414844444,116.0206944,235315.5833,15.61111111,47,107611,"anti-folk, ectofolk, folk, folk-pop, lilith, new wave pop, pop rock, singer-songwriter"
Patti Austin,The Real Me,7/12/1988,30,0.436615385,0.237415385,-18.23769231,0.037923077,0.638692308,0.00011228,0.122107692,0.347846154,120.8000769,244741.4615,11.46153846,47,64002,"adult standards, quiet storm, smooth jazz, soft rock"
